GmlId,OBJECTID,ID,IDAUTORIZACION,IDTIPO,TIPO,CODIGO,DESCRIPCION,COORESTE,COORNORTE,ZONA,RAZONSOCIAL,DISTRITO,PROVINCIA,DEPARTAMENTO,LOCALIDAD,RESOLUCION,ESTADORD,AAA,ALA,RESENLACERD,OPERACION,VIGENCIA,FECHAINICIO,FECHAVENCIMIENTO,FECHAEMISION,CUERPOAGUA,CAUDAL,VOLUMEN,REGIMEN,TIPOAGUARESIDUAL,CodigoUH,NombreUH,LATLON,ESTANDARCALIDADTIPO,ESTANDARCALIDAD,ESTANDARCATEGORIA,PARAMETROS,FRECUENCIAREPORTE,FRECUENCIAMONITOREO,ESRI_OID,Shape
Vertimientos.1,866,25278.00000000,1522.00000000,2.00000000,"Punto de Control","SWCH-30","Rio Chuyugal, aguas arriba de la confluencia con la quebrada Laguna Negra.",806913.00000000,9120483.00000000,"17","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49898","","-7.94734,-78.2164","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio Disuelto, Aluminio total, Arsénico disuelto, Arsénico total, Bario, Bario Disuelto, Berilio, Berilio disuelto, Bicarbonatos, Boro disuelto, Boro total, Cadmio Disuelto, Cadmio total, Calcio, Calcio disuelto, Carbonatos, Cianuro WAD, Cloruros, Cobalto disuelto, Cobalto total, Cobre Disuelto, Cobre total, Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Cromo disuelto, Cromo Hexavalente, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Detergentes (SAAM), Enterococos fecales, Escherichia Coli, Fenoles, Fluoruros, Fosfatos, Hierro disuelto, Hierro total, Huevos de Helmintos, Litio, Magnesio, Manganeso total, Mercurio total, Niquel disuelto, Níquel total, Nitratos, Nitritos, Oxigeno Disuelto, pH, Plata disuelto, Plata total, Plomo disuelto, Plomo total, Salmonella sp., Selenio, Selenio disuelto, Sodio, Sodio disuelto, Sólidos Disueltos Totales, Sólidos Suspendidos Totales, Sulfatos, Sulfuros, Temperatura, Vibrio Cholerae, Zinc disuelto, Zinc total","Trimestral","Mensual",1,"POINT (-78.21634200 -7.94742400)"
Vertimientos.1,867,25277.00000000,1522.00000000,2.00000000,"Punto de Control","SWQN-40","Quebrada Laguna Negra, aguas abajo del efluente de la zona este descargado a través de la nueva poza de sedimentación o nueva poza de limpieza, subcuenca Chuyugal",806085.00000000,9120844.00000000,"17","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49898","","-7.94412,-78.2239","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio Disuelto, Aluminio total, Arsénico disuelto, Arsénico total, Bario, Bario Disuelto, Berilio, Berilio disuelto, Bicarbonatos, Boro disuelto, Boro total, Cadmio Disuelto, Cadmio total, Calcio, Calcio disuelto, Carbonatos, Cianuro WAD, Cloruros, Cobalto disuelto, Cobalto total, Cobre Disuelto, Cobre total, Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Cromo disuelto, Cromo Hexavalente, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Detergentes (SAAM), Enterococos fecales, Escherichia Coli, Fenoles, Fluoruros, Fosfatos, Hierro disuelto, Hierro total, Huevos de Helmintos, Litio, Magnesio, Manganeso total, Mercurio total, Niquel disuelto, Níquel total, Nitratos, Nitritos, Oxigeno Disuelto, pH, Plata disuelto, Plata total, Plomo disuelto, Plomo total, Salmonella sp., Selenio, Selenio disuelto, Sodio, Sodio disuelto, Sólidos Disueltos Totales, Sólidos Suspendidos Totales, Sulfatos, Sulfuros, Temperatura, Vibrio Cholerae, Zinc disuelto, Zinc total","Trimestral","Mensual",1,"POINT (-78.22386700 -7.94421300)"
Vertimientos.1,868,25275.00000000,6160.00000000,2.00000000,"Punto de Control","AN-25","Querada Ayash, aguas debajo de los vertimientos industriales tratados",278167.00000000,8946506.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-9.52445,-77.0208","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Zinc total","Trimestral","Trimestral",1,"POINT (-77.02083900 -9.52455600)"
Vertimientos.1,869,25271.00000000,6041.00000000,2.00000000,"Punto de Control","E-8","Cabeza de muelle Hayduk",486524.00000000,9439016.00000000,"17","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","1379","","-5.0752,-81.1216","ECA","D.S. N° 004-2017-MINAM","Categoría 2: Actividades Marino Costeras - Agua de Mar, Sub Categoría 3 (C3): Otras"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Semestral","Semestral",1,"POINT (-81.12157900 -5.07525400)"
Vertimientos.1,870,25263.00000000,1528.00000000,2.00000000,"Punto de Control","WQHAB","Quebrada Huaycoloro, aguas abajo del vertimiento",291370.00000000,8672677.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137554","","-12.0003,-76.9161","ECA","D.S. N° 004-2017-MINAM","Categoría 1: Poblacional y recreacional, A2: Aguas que pueden ser potabilizadas con tratamiento convencional"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Fósforo total, Nitrógeno total, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Semestral","Semestral",1,"POINT (-76.91618800 -12.00039600)"
Vertimientos.1,871,25262.00000000,1528.00000000,2.00000000,"Punto de Control","WQHAR","Quebrada Huaycoloro, aguas arriba del vertimiento",291396.00000000,8672833.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137554","","-11.9989,-76.9159","ECA","D.S. N° 004-2017-MINAM","Categoría 1: Poblacional y recreacional, A2: Aguas que pueden ser potabilizadas con tratamiento convencional"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Fósforo total, Nitrógeno total, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Semestral","Semestral",1,"POINT (-76.91594000 -11.99898800)"
Vertimientos.1,872,25260.00000000,1529.00000000,2.00000000,"Punto de Control","SW-CA-52-A","Río Cañipia, punto de control propuesto 200m aguas abajo del punto de vertimiento",244312.00000000,8346171.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4999","","-14.9468,-71.3771","ECA","D.S. N° 004-2017-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio total, Arsénico total, Bario, Berilio, Bicarbonatos, Boro total, Cadmio total, Carbonatos, Cianuro WAD, Cloruros, Cobalto total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Litio, Magnesio, Manganeso total, Mercurio total, Níquel total, Nitratos, Nitritos, Oxigeno Disuelto, pH, Plomo total, Sulfatos, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-71.37714700 -14.94696700)"
Vertimientos.1,873,25259.00000000,1529.00000000,2.00000000,"Punto de Control","SW-CA-52","Río Cañipia, abajo del vertimiento, bocatoma del canal San Jose, CC Alto Huarca",243533.00000000,8348041.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4999","","-14.9298,-71.3842","ECA","D.S. N° 004-2017-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio total, Arsénico total, Bario, Berilio, Bicarbonatos, Boro total, Cadmio total, Carbonatos, Cianuro WAD, Cloruros, Cobalto total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Litio, Magnesio, Manganeso total, Mercurio total, Níquel total, Nitratos, Nitritos, Oxigeno Disuelto, pH, Plomo total, Sulfatos, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-71.38419900 -14.92999900)"
Vertimientos.1,874,25258.00000000,1529.00000000,2.00000000,"Punto de Control","SW-06A'","Río Cañipia, punto de control propuesto 50m aguas arriba del punto de vertimiento V-01",244423.00000000,8345944.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4999","","-14.9489,-71.3761","ECA","D.S. N° 004-2017-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio total, Arsénico total, Bario, Berilio, Bicarbonatos, Boro total, Cadmio total, Carbonatos, Cianuro WAD, Cloruros, Cobalto total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Litio, Magnesio, Manganeso total, Mercurio total, Níquel total, Nitratos, Nitritos, Oxigeno Disuelto, pH, Plomo total, Sulfatos, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-71.37613900 -14.94902900)"
Vertimientos.1,875,25257.00000000,1529.00000000,2.00000000,"Punto de Control","SW-06","Río Cañipia, abajo de la confluencia en el rio Choco y aguas arriba de los componentes de la Zona Antapaccay",246753.00000000,8345167.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4999","","-14.9561,-71.3546","ECA","D.S. N° 004-2017-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio total, Arsénico total, Bario, Berilio, Bicarbonatos, Boro total, Cadmio total, Carbonatos, Cianuro WAD, Cloruros, Cobalto total, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Litio, Magnesio, Manganeso total, Mercurio total, Níquel total, Nitratos, Nitritos, Oxigeno Disuelto, pH, Plomo total, Sulfatos, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-71.35456600 -14.95627200)"
Vertimientos.1,876,25241.00000000,1531.00000000,2.00000000,"Punto de Control","P-3","Río Pucayacu, (río Lloclla), a 340m aguas abajo del vertimiento de la mina San Sebastián",370208.00000000,8825904.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49849","","-10.6188,-76.1865","ECA","D.S. N° 002-2008-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: Ríos, Costa y Sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-76.18651700 -10.61896100)"
Vertimientos.1,877,25240.00000000,1531.00000000,2.00000000,"Punto de Control","P-4","Río Pucayacu, (río Lloclla), a 20m aguas arriba del vertimiento de la mina San Sebastián",369883.00000000,8825804.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49849","","-10.6197,-76.1894","ECA","D.S. N° 002-2008-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: Ríos, Costa y Sierra"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro Total, Cobre total, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-76.18949100 -10.61985400)"
Vertimientos.1,878,25238.00000000,6022.00000000,2.00000000,"Punto de Control","NW-170","Río Chilloroya, aguas abajo del punto de vertimiento PV-TMF2. Estación de control aguas debajo de los vertimientos del sobrenadante del TMF (PV-TMF), de las pozas de sedimentación del TMF (PV- TMF1 y PV-TMF2) y de las pozas de  sedimentación del camino (PV-PCC1 y PV  PCC2). Se ubica también aguas ar",198239.00000000,8397410.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4999","","-14.4792,-71.7993","ECA","D.S. N° 002-2008-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: Ríos, Costa y Sierra"," Arsénico total, Cadmio total, Cianuro Libre, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Manganeso total, Mercurio total, Níquel total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-71.79924300 -14.47939300)"
Vertimientos.1,879,25237.00000000,6022.00000000,2.00000000,"Punto de Control","NW-57","Río Chilloroya, aguas abajo de la confluencia con la Qda. Telaraca. Estación de control aguas arriba de los vertimientos del sobrenadante del TMF (PV-TMF), de las pozas de sedimentación del TMF ( PV-TMF1y PV-PV-PCC2) y de los sistemas de tratamiento de aguas residuales domesticas (PV-01 y PV-02)",200108.00000000,8396586.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4999","","-14.4869,-71.782","ECA","D.S. N° 002-2008-MINAM","Categoría 4: Conservación del ambiente acuático, Subcategoría: Ríos, Costa y Sierra"," Arsénico total, Cadmio total, Cianuro Libre, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Manganeso total, Mercurio total, Níquel total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-71.78201300 -14.48704000)"
Vertimientos.1,880,25223.00000000,1530.00000000,2.00000000,"Punto de Control","AN-24","Quebrada Pampa Moruna, después de la confluencia de Qda. Ayarache con la Qda. Antamina, aguas abajo del vertimiento CO-24",269809.00000000,8943074.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-9.55502,-77.0971","ECA","D.S. N° 004-2017-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Manganeso total, Mercurio total, Níquel total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-77.09713300 -9.55512800)"
Vertimientos.1,881,25222.00000000,1530.00000000,2.00000000,"Punto de Control","AN-100","Quebrada Ayaracache, antes de la confluencia con la Qda. Antamina. Aguas arriba del vertimiento CO-24",270051.00000000,8942860.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","49899","","-9.55697,-77.0949","ECA","D.S. N° 004-2017-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Coliformes Termotolerantes (44,5°C), Conductividad Eléctrica, Cromo total, Demanda Bioquímica de Oxígeno en cinco días, Hierro total, Manganeso total, Mercurio total, Níquel total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Mensual",1,"POINT (-77.09494100 -9.55707500)"
Vertimientos.1,882,25209.00000000,1519.00000000,2.00000000,"Punto de Control","M-4","Río Rímac, 200 m aguas abajo del vertimiento",359310.00000000,8701010.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137554","","-11.7477,-76.2911","ECA","D.S. N° 015-2015-MINAM","Categoría 1: Poblacional y recreacional, A2: Aguas que pueden ser potabilizadas con tratamiento convencional"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-76.29111600 -11.74781000)"
Vertimientos.1,883,25208.00000000,1519.00000000,2.00000000,"Punto de Control","M-3","Río Rímac, 100 m aguas abajo del vertimiento",359401.00000000,8701130.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137554","","-11.7466,-76.2902","ECA","D.S. N° 015-2015-MINAM","Categoría 1: Poblacional y recreacional, A2: Aguas que pueden ser potabilizadas con tratamiento convencional"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-76.29027600 -11.74672900)"
Vertimientos.1,884,25207.00000000,1519.00000000,2.00000000,"Punto de Control","M-2","Río Rímac, 100 m aguas arriba del vertimiento",359567.00000000,8701384.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137554","","-11.7443,-76.2887","ECA","D.S. N° 015-2015-MINAM","Categoría 1: Poblacional y recreacional, A2: Aguas que pueden ser potabilizadas con tratamiento convencional"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Conductividad Eléctrica, Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-76.28874200 -11.74443900)"
Vertimientos.1,885,25205.00000000,1508.00000000,2.00000000,"Punto de Control","MA-7","Quebrada Sacllani, 220 m aguas abajo del punto E-2",616198.00000000,8453098.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-13.99,-73.9241","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio total, Antimonio total, Arsénico total, Bario, Berilio, Bicarbonatos, Bismuto, Boro total, Cadmio total, Calcio, Carbonatos, Cianuro WAD, Cobalto total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Cromo total, Estaño, Estroncio, Fosfatos, Fósforo total, Hierro total, Litio, Magnesio, Manganeso total, Mercurio total, Molibdeno, Níquel total, Oxigeno Disuelto, pH, Plata total, Plomo total, Potasio, Selenio, Silice, Sodio, Sulfatos, Sulfuros, Talio total, Temperatura, Titanio, Zinc total","Trimestral","Trimestral",1,"POINT (-73.92410300 -13.99016200)"
Vertimientos.1,886,25204.00000000,1518.00000000,2.00000000,"Punto de Control","MA-4","Rio Mishca, aguas abajo del punto V1-C",611791.00000000,8450763.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-14.0113,-73.9648","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Hierro total, Manganeso total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-73.96480900 -14.01144900)"
Vertimientos.1,887,25203.00000000,1518.00000000,2.00000000,"Punto de Control","MA-3","Río Mishca, aguas abajo de la planta concentradora, entre los depósitos relaves N° 7 y N°8",611270.00000000,8450680.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-14.0121,-73.9697","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Hierro total, Manganeso total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-73.96962900 -14.01222000)"
Vertimientos.1,888,25202.00000000,1518.00000000,2.00000000,"Punto de Control","MA-2","Río Marcachata, aguas arriba de la planta concentradora",610627.00000000,8450827.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-14.0108,-73.9756","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Hierro total, Manganeso total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-73.97558900 -14.01091600)"
Vertimientos.1,889,25201.00000000,1518.00000000,2.00000000,"Punto de Control","MA-1","Río Jajaure, aguas arriba de la planta concentradora",610482.00000000,8451329.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-14.0062,-73.977","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo total, Hierro total, Manganeso total, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Selenio, Sólidos Suspendidos Totales, Temperatura, Zinc total","Trimestral","Trimestral",1,"POINT (-73.97695100 -14.00638300)"
Vertimientos.1,890,25199.00000000,1508.00000000,2.00000000,"Punto de Control","MA-6","Quebrada Sacllani, entre el depósito de relaves Amanda y del depósito de desmonte Sanchez",615122.00000000,8453817.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4998","","-13.9835,-73.9341","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Aluminio total, Antimonio total, Arsénico total, Bario, Berilio, Bicarbonatos, Bismuto, Boro total, Cadmio total, Calcio, Carbonatos, Cianuro WAD, Cobalto total, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Cromo total, Estaño, Estroncio, Fosfatos, Fósforo total, Hierro total, Litio, Magnesio, Manganeso total, Mercurio total, Molibdeno, Níquel total, Oxigeno Disuelto, pH, Plata total, Plomo total, Potasio, Selenio, Silice, Sodio, Sulfatos, Sulfuros, Talio total, Temperatura, Titanio, Zinc total","Trimestral","Trimestral",1,"POINT (-73.93409400 -13.98370500)"
Vertimientos.1,891,25197.00000000,1513.00000000,2.00000000,"Punto de Control","M-7","Río Chancay, 100 m aguas abajo del vertimiento de aguas residuales tratadas (M-4)",259801.00000000,8721064.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137558","","-11.5609,-77.2025","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Fosfatos, Nitratos, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-77.20251000 -11.56099800)"
Vertimientos.1,892,25196.00000000,1513.00000000,2.00000000,"Punto de Control","M-6","Río Chancay, 100 m aguas arriba del vertimiento de aguas residuales tratadas (M-4)",259933.00000000,8721280.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","137558","","-11.5589,-77.2012","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Fosfatos, Nitratos, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-77.20128500 -11.55905500)"
Vertimientos.1,893,25180.00000000,1494.00000000,2.00000000,"Punto de Control","AS-02-AB","Rio Mantaro, a 50m aguas abajo del vertimiento",400382.00000000,8726396.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4996","","-11.5196,-75.9135","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-75.91348800 -11.51971400)"
Vertimientos.1,894,25179.00000000,1494.00000000,2.00000000,"Punto de Control","AS-02-AR","Rio Mantaro, a 50m aguas arriba del vertimiento",400294.00000000,8726423.00000000,"18","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","4996","","-11.5193,-75.9143","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Coliformes Termotolerantes (44,5°C), Coliformes Totales (35-37°C), Demanda Bioquímica de Oxígeno en cinco días, Demanda Química de Oxigeno, Oxigeno Disuelto, pH, Sólidos Suspendidos Totales, Temperatura","Trimestral","Trimestral",1,"POINT (-75.91429500 -11.51946700)"
Vertimientos.1,895,25176.00000000,1484.00000000,2.00000000,"Punto de Control","P-07","Quebrada Apostoloni, aguas abajo del punto de vertimiento PS-02",371078.00000000,8167562.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","1318","","-16.5704,-70.2084","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Zinc total","Trimestral","Trimestral",1,"POINT (-70.20838700 -16.57056900)"
Vertimientos.1,896,25175.00000000,1484.00000000,2.00000000,"Punto de Control","M-1","Quebrada Margaritani, aguas abajo del punto de vertimiento PS-01",373051.00000000,8168598.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","1318","","-16.5611,-70.1898","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Zinc total","Trimestral","Trimestral",1,"POINT (-70.18983900 -16.56131200)"
Vertimientos.1,897,25174.00000000,1484.00000000,2.00000000,"Punto de Control","M-2","Quebrada Margaritani, aguas arriba del punto de vertimiento PS-01",373369.00000000,8168482.00000000,"19","","","","","","","","","","","","","","","","",0.00000000,0.00000000,"","","1318","","-16.5622,-70.1868","ECA","D.S. N° 002-2008-MINAM","Categoría 3: Riego de vegetales y bebida de animales"," Aceites y grasas (MEH), Arsénico total, Cadmio total, Cianuro WAD, Cobre total, Conductividad Eléctrica, Cromo Hexavalente, Mercurio total, Oxigeno Disuelto, pH, Plomo total, Sólidos Suspendidos Totales, Zinc total","Trimestral","Trimestral",1,"POINT (-70.18686600 -16.56237800)"
